LAMMPS data file via write_data, version 23 Jun 2022, timestep = 0

11908 atoms
2 atom types

0 134.1956348 xlo xhi
0 116.21682882 ylo yhi
-10 12 zlo zhi
67.0978174 0 0 xy xz yz

Masses

1 12.0107
2 12.0107

Atoms # full

11914 2 2 0 0 0 3.4000000000000004 1 0 0
2 1 1 0 68.51775778 116.20381607000002 0 0 0 0
3 1 1 0 66.35403911 112.53422188 0 0 0 0
4 1 1 0 67.07527867 113.75741994 0 0 0 0
5 1 1 0 68.49521904 113.7444072 0 0 0 0
6 1 1 0 69.2164586 114.96760526 0 0 0 0
7 1 1 0 70.63639896999996 114.95459252 0 0 0 0
8 1 1 0 71.35763853 116.17779058 0 0 0 0
9 1 1 0 72.7775789 116.16477783000005 0 0 0 0
10 1 1 0 64.19032044 108.86462769 0 0 0 0
11 1 1 0 64.91156 110.08782575 0 0 0 0
12 1 1 0 66.33150037 110.07481301 0 0 0 0
13 1 1 0 67.05273993 111.29801107 0 0 0 0
14 1 1 0 68.47268029999998 111.28499832000001 0 0 0 0
15 1 1 0 69.19391986 112.50819639 0 0 0 0
16 1 1 0 70.61386023000003 112.49518364000002 0 0 0 0
17 1 1 0 71.33509979 113.71838171 0 0 0 0
18 1 1 0 72.75504016 113.70536896000002 0 0 0 0
19 1 1 0 73.47627972 114.92856703 0 0 0 0
20 1 1 0 74.8962201 114.91555428000002 0 0 0 0
21 1 1 0 75.61745965 116.13875234000001 0 0 0 0
22 1 1 0 77.03740003 116.12573960000002 0 0 0 0
23 1 1 0 62.026601780000014 105.19503350000004 0 0 0 0
24 1 1 0 62.74784133 106.41823156000002 0 0 0 0
25 1 1 0 64.16778171 106.40521881 0 0 0 0
26 1 1 0 64.88902126 107.62841688000003 0 0 0 0
27 1 1 0 66.30896164 107.61540413 0 0 0 0
28 1 1 0 67.03020119 108.83860220000003 0 0 0 0
29 1 1 0 68.45014157 108.82558945 0 0 0 0
30 1 1 0 69.17138112 110.04878751 0 0 0 0
31 1 1 0 70.59132149999998 110.03577477 0 0 0 0
32 1 1 0 71.31256105 111.25897283 0 0 0 0
33 1 1 0 72.73250143 111.24596009 0 0 0 0
34 1 1 0 73.45374098 112.46915815 0 0 0 0
35 1 1 0 74.87368136 112.45614541 0 0 0 0
36 1 1 0 75.59492091 113.67934347 0 0 0 0
37 1 1 0 77.01486128999996 113.66633073 0 0 0 0
38 1 1 0 77.73610085 114.88952879 0 0 0 0
39 1 1 0 79.15604122 114.87651604 0 0 0 0
40 1 1 0 79.87728077999998 116.09971411 0 0 0 0
41 1 1 0 81.29722115000001 116.08670136000005 0 0 0 0
42 1 1 0 59.86288311 101.5254393 0 0 0 0
43 1 1 0 60.58412267 102.74863737 0 0 0 0
44 1 1 0 62.00406304 102.73562462 0 0 0 0
45 1 1 0 62.7253026 103.95882269 0 0 0 0
46 1 1 0 64.14524297 103.94580994 0 0 0 0
47 1 1 0 64.86648253 105.169008 0 0 0 0
48 1 1 0 66.2864229 105.15599526 0 0 0 0
